id,book,book_fr,juan,juan_fr,duke_cn,duke_fr,seq_in_juan,year_cn,year_fr,year_bc,chinese,french
900,春秋,Tch'ouen Ts'iou,卷七,LIVRE VII,宣公,Siuen,147.0,宣公十八年,DIX-HUITIÈME ANNÉE,590.0,归父还自晋，至笙，遂奔齐。,"Kouei fou, revenant de Tsin, s’arrêta à Cheng. De là il s’enfuit à Ts’i."
901,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,1.0,成公元年,PREMIÈRE ANNÉE,589.0,元年春，王正月，公即位。,"Au printemps, au premier mois de l’année selon le calendrier impérial (décembre-janvier), Tch’eng koung commença son règne."
902,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,2.0,成公元年,PREMIÈRE ANNÉE,589.0,二月辛酉，葬我君宣公。,"Au deuxième mois, le jour sīn iòu, on enterra notre prince Siuen koung."
903,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,3.0,成公元年,PREMIÈRE ANNÉE,589.0,无冰。,Il n’y eut pas de glace.
904,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,4.0,成公元年,PREMIÈRE ANNÉE,589.0,三月，作丘甲。,"Au troisième mois, le prince de Lou ordonna que chaque k’iōu (16 tsìng de terre) fournirait un kiă (un attelage de quatre chevaux, douze bœufs, trois hommes munis de cuirasses et soixante-douze fantassins, quatre fois plus que d’ordinaire)."
905,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,5.0,成公元年,PREMIÈRE ANNÉE,589.0,夏，臧孙许及晋侯盟于赤棘。,"En été, Tsang suen Hiu de Lou fit un traité avec le prince de Tsin à Tch’eu ki."
906,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,6.0,成公元年,PREMIÈRE ANNÉE,589.0,秋，王师败绩于茅戎。,"En automne, (le prince de Lou reçut l’annonce de) la défaite de l’armée impériale dans le pays des Mao Joung."
907,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,7.0,成公元年,PREMIÈRE ANNÉE,589.0,冬十月。,"En hiver, au dixième mois."
908,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,8.0,成公二年,DEUXIÈME ANNÉE,588.0,二年春，齐侯伐我北鄙。,"Au printemps, le prince de Ts’i envahit nos frontières septentrionales."
909,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,9.0,成公二年,DEUXIÈME ANNÉE,588.0,夏四月丙戌，卫孙良夫帅师及齐师战于新筑，卫师败绩。,"En été, au quatrième mois, le jour pìng siŭ, Suen Leang fou de Ouei, à la tête d’une armée, combattit contre l’armée de Ts’i à Sin tchou, sur le territoire de Ouei. L’armée de Ouei fut complètement défaite."
910,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,10.0,成公二年,DEUXIÈME ANNÉE,588.0,六月癸酉，季孙行父、臧孙许、叔孙侨如、公孙婴齐帅师会晋郤克、卫孙良夫、曹公子首及齐侯战于鞌，齐师败绩。,"Au sixième mois, le jour kouèi iòu, Ki suen Hang fou, Tsang suen Hiu, Chou suen K’iao jou, Koung suen Ing ts’i, à la tête de l’armée de Lou, se joignirent à K’i K’o de Tsin, à Suen Leang fou de Ouei, à Koung tseu Cheou de Ts’ao, et combattirent avec eux contre le prince de Ts’i à Ngan. L’armée de Ts’i fut complètement défaite."
911,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,11.0,成公二年,DEUXIÈME ANNÉE,588.0,秋七月，齐侯使国佐如师。己酉，及国佐盟于袁娄。,"En automne, au septième mois, le prince de Ts’i envoya Kouo Tso à l’armée de Tsin. Le jour kì iòu, elle conclut un traité avec Kouo Tso à Iuen Ieou."
912,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,12.0,成公二年,DEUXIÈME ANNÉE,588.0,八月壬午，宋公鲍卒。,"Au huitième mois, le jour jên òu, Pao (Ouen koung), prince de Soung, mourut."
913,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,13.0,成公二年,DEUXIÈME ANNÉE,588.0,庚寅，卫侯速卒。,"Le jour kēng în, Sou (Mou koung), prince de Ouei, mourut."
914,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,14.0,成公二年,DEUXIÈME ANNÉE,588.0,取汶阳田。,"Le prince de Lou rentra en possession des terres de Ouen iang, que le prince de Ts’i nous avait prises."
915,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,15.0,成公二年,DEUXIÈME ANNÉE,588.0,冬，楚师、郑师侵卫。,"En hiver, les troupes de Tch’ou et de Tcheng envahirent Ouei."
916,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,16.0,成公二年,DEUXIÈME ANNÉE,588.0,十有一月，公会楚公子婴齐于蜀。,"Au onzième mois, le prince de Lou alla à Chou conférer avec Ing ts’i, fils du prince de Tch’ou."
917,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,17.0,成公二年,DEUXIÈME ANNÉE,588.0,丙申，公及楚人、秦人、宋人、陈人、卫人、郑人、齐人、曹人、邾人、薛人、鄫人盟于蜀。,"Le jour pìng chēn, le prince de Lou fit un traité à Chou avec les envoyés de Tch’ou, de Ts’in, de Soung, de Tch’en, de Ouei, de Tcheng, de Ts’i, de Ts’ao, de Tchou, de Sie et de Tseng."
918,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,18.0,成公三年,TROISIÈME ANNÉE,587.0,三年春，王正月，公会晋侯、宋公、卫侯、曹伯伐郑。,"Au printemps, au premier mois de l’année selon le calendrier impérial (décembre-janvier), le prince de Lou se joignit aux princes de Tsin, de Soung, de Ouei et de Ts’ao, et envahit Tcheng."
919,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,19.0,成公三年,TROISIÈME ANNÉE,587.0,辛亥，葬卫穆公。,"Le jour sīn hái, on enterra Mou koung, prince de Ouei."
920,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,20.0,成公三年,TROISIÈME ANNÉE,587.0,二月，公至自伐郑。,"Au troisième mois, le prince de Lou arriva de son expédition contre Tcheng."
921,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,21.0,成公三年,TROISIÈME ANNÉE,587.0,甲子，新宫灾，三日哭。,"Le jour kiă tsèu, la salle du temple des ancêtres où l’on venait de placer la tablette de Siuēn kōung de Lou, fut incendiée. On fit des lamentations durant trois jours."
922,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,22.0,成公三年,TROISIÈME ANNÉE,587.0,乙亥，葬宋文公。,"Le jour ĭ hái, on enterra Ouen koung, prince de Soung."
923,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,23.0,成公三年,TROISIÈME ANNÉE,587.0,夏，公如晋。,"En été, le prince de Lou alla à Tsin."
924,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,24.0,成公三年,TROISIÈME ANNÉE,587.0,郑公子去疾帅师伐许。,"K’iu tsi (Tseu leang), fils du prince Mŏu kōung de Tcheng, à la tête d’une armée, envahit Hiu."
925,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,25.0,成公三年,TROISIÈME ANNÉE,587.0,公至自晋。,"Le prince de Lou arriva à Lou, revenant de Tsin."
926,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,26.0,成公三年,TROISIÈME ANNÉE,587.0,秋，叔孙侨如帅师围棘。,"En automne, Chou suen K’iao jou (Tĕ tch’ên), à la tête d’une armée, assiégea Ki."
927,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,27.0,成公三年,TROISIÈME ANNÉE,587.0,大雩。,Offrande solennelle pour demander la pluie.
928,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,28.0,成公三年,TROISIÈME ANNÉE,587.0,晋郤克、卫孙良夫伐啬咎如。,K’i K’o de Tsin et Suen Leang fou de Ouei attaquèrent la tribu des Ts’iang kiou jou.
929,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,29.0,成公三年,TROISIÈME ANNÉE,587.0,冬十有一月，晋侯使荀庚来聘。卫侯使孙良夫来聘。,"En hiver, au onzième mois, Siun Keng, envoyé du prince de Tsin, et Suen Leang fou, envoyé du prince de Ouei, vinrent faire visite au prince de Lou."
930,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,30.0,成公三年,TROISIÈME ANNÉE,587.0,丙午，及荀庚盟。丁未，及孙良夫盟。,"Le jour pìng òu, le prince de Lou conclut un traité avec Siun Keng, et le jour tīng ouéi, avec Suen Leang fou."
931,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,31.0,成公三年,TROISIÈME ANNÉE,587.0,郑伐许。,Tcheng envahit Hiu.
932,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,32.0,成公四年,QUATRIÈME ANNÉE,586.0,四年春，宋公使华元来聘。,"Au printemps, Houa Iuen, envoyé du prince de Soung, vint à Lou faire une visite d’amitié."
933,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,33.0,成公四年,QUATRIÈME ANNÉE,586.0,三月壬申，郑伯坚卒。,"Au troisième mois, le jour jên chēn, Kien  (Siāng kōung), prince de Tcheng, mourut."
934,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,34.0,成公四年,QUATRIÈME ANNÉE,586.0,杞伯来朝。,Le prince de K’i vint faire une visite officielle au prince de Lou.
935,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,35.0,成公四年,QUATRIÈME ANNÉE,586.0,夏四月甲寅，臧孙许卒。,"En été, au quatrième mois, le jour kiă în, Tsang suen Hiu, officier de Lou, mourut."
936,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,36.0,成公四年,QUATRIÈME ANNÉE,586.0,公如晋。,Le prince de Lou alla à Tsin.
937,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,37.0,成公四年,QUATRIÈME ANNÉE,586.0,葬郑襄公。,"On enterra Siang koung, prince de Tcheng."
938,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,38.0,成公四年,QUATRIÈME ANNÉE,586.0,秋，公至自晋。,"En automne, le prince de Lou arriva de Tsin."
939,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,39.0,成公四年,QUATRIÈME ANNÉE,586.0,冬，城郓。,"En hiver, le prince de Lou fit fortifier Iun (pour se prémunir contre Tsin)."
940,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,40.0,成公四年,QUATRIÈME ANNÉE,586.0,郑伯伐许。,Le prince de Tcheng envahit Hiu.
941,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,41.0,成公五年,CINQUIÈME ANNÉE,585.0,五年春，王正月，杞叔姬来归。,"Au printemps, au premier mois de l’année selon le calendrier impérial (décembre-janvier), Ki, sœur puînée ou fille de Tch’êng koung de Lou et femme du prince de K’i, revint à Lou."
942,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,42.0,成公五年,CINQUIÈME ANNÉE,585.0,仲孙蔑如宋。,Tchoung suen Mie (Meng Hien tseu) alla à Soung.
943,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,43.0,成公五年,CINQUIÈME ANNÉE,585.0,夏，叔孙侨如会晋荀首于穀。,"En été, Chou suen K’iao jou (Siuen pe) alla trouver Siun Cheou de Tsin à Kou, sur le territoire de Ts’i."
944,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,44.0,成公五年,CINQUIÈME ANNÉE,585.0,梁山崩。,Le mont Leang (sur le territoire de Tsin) s’écroula.
945,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,45.0,成公五年,CINQUIÈME ANNÉE,585.0,秋，大水。,"En automne, grande inondation à Lou."
946,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,46.0,成公五年,CINQUIÈME ANNÉE,585.0,冬十有一月己酉，天王崩。,"En hiver, au onzième mois, le jour kì iòu, le souverain du céleste empire (Ting ouang) mourut."
947,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,47.0,成公五年,CINQUIÈME ANNÉE,585.0,十有二月己丑，公会晋侯、齐侯、宋公、卫侯、郑伯、曹伯、邾子、杞伯同盟于虫牢。,"Au douzième mois, le jour kì tch’eòu, le prince de Lou alla trouver les princes de Tsin, de Ts’i, de Soung, de Ouei, de Tcheng, de Ts’ao, de Tchou et de K’i, et conclut un traité avec p.52 eux à Tch’oung lao, sur le territoire de Tcheng."
948,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,48.0,成公六年,SIXIÈME ANNÉE,584.0,六年春，王正月，公至自会。,"Au printemps, au premier mois de l’année selon le calendrier impérial (décembre-janvier), le prince de Lou arriva de la réunion de Tch’oung lao."
949,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,49.0,成公六年,SIXIÈME ANNÉE,584.0,二月辛巳，立武宫。,"Au deuxième mois, le jour sīn séu, on bâtit à Lou un temple à Ou koung, ancien prince de Lou. (825-815)."
950,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,50.0,成公六年,SIXIÈME ANNÉE,584.0,取鄟。,"Lou s’empara de Tchouan, principauté vassale de Lou."
951,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,51.0,成公六年,SIXIÈME ANNÉE,584.0,卫孙良夫帅师侵宋。,"Suen Leang fou de Ouei, à la tête d’une armée, envahit Soung."
952,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,52.0,成公六年,SIXIÈME ANNÉE,584.0,夏六月，邾子来朝。,"En été, au sixième mois, le prince de Tchou vint à Lou faire une visite officielle."
953,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,53.0,成公六年,SIXIÈME ANNÉE,584.0,公孙婴齐如晋。,"Ing ts’i (Tseu chou Cheng pe), petit-fils de Ouên kōung de Lou, alla à Tsin."
954,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,54.0,成公六年,SIXIÈME ANNÉE,584.0,壬申，郑伯费卒。,"Le jour jên chēn, Fei, prince de Tcheng, mourut."
955,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,55.0,成公六年,SIXIÈME ANNÉE,584.0,秋，仲孙蔑、叔孙侨如帅师侵宋。,"En automne, Tchoung suen Mie (Meng Hien tseu) et Chou suen K’iao jou (Siuen pe), à la tête d’une armée, envahirent Soung."
956,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,56.0,成公六年,SIXIÈME ANNÉE,584.0,楚公子婴齐帅师伐郑。,Koung tseu Ing ts’i (Tseu tchoung) de Tch’ou envahit Tcheng.
957,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,57.0,成公六年,SIXIÈME ANNÉE,584.0,冬，季孙行父如晋。,"En hiver, Ki suen Hang fou (Ouen tseu) alla à Tsin."
958,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,58.0,成公六年,SIXIÈME ANNÉE,584.0,晋栾书帅师救郑。,"Louan Chou de Tsin, à la tête d’une armée, alla au secours de Tcheng."
959,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,59.0,成公七年,SEPTIÈME ANNÉE,583.0,七年春，王正月，鼷鼠食郊牛角，改卜牛。鼷鼠又食其角，乃免牛。,"Au printemps, au premier mois de l’année selon le calendrier impérial (décembre-janvier) un petit rat rongea les cornes du bœuf qui devait être immolé dans la campagne. On choisit un autre bœuf qui fut approuvé par les sorts. Le petit rat lui rongea aussi les cornes. On n’immola pas de bœuf."
960,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,60.0,成公七年,SEPTIÈME ANNÉE,583.0,吴伐郯。,Ou envahit T’an.
961,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,61.0,成公七年,SEPTIÈME ANNÉE,583.0,夏五月，曹伯来朝。,"En été, au cinquième mois, Siuen koung, prince de Ts’ao, vint faire une visite officielle au prince de Lou."
962,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,62.0,成公七年,SEPTIÈME ANNÉE,583.0,不郊，犹三望。,Le sacrifice au ciel dans la campagne n’eut pas lieu. Le prince de Lou sacrifia néanmoins aux trois sortes d’esprits.
963,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,63.0,成公七年,SEPTIÈME ANNÉE,583.0,秋，楚公子婴齐帅师伐郑。公会晋侯、齐侯、宋公、卫侯、曹伯、莒子、邾子、杞伯救郑。八月戊辰，同盟于马陵。,"En automne, Koung tseu Ing ts’i de Tch’ou, à la tête d’une armée, envahit Tcheng. Le prince de Lou se joignit aux princes de Tsin, de Ts’i, de Soung, de Ouei, de Ts’ao, de Kiu, de Tchou et de K’i, pour secourir Tcheng. Au huitième mois, le jour meóu tch’ên, il fit un traité avec eux à Ma ling, sur le territoire de Ouei."
964,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,64.0,成公七年,SEPTIÈME ANNÉE,583.0,公至自会。,Le prince de Lou arriva de la réunion des princes.
965,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,65.0,成公七年,SEPTIÈME ANNÉE,583.0,吴入州来。,"Ou entra dans Tcheou lai, ville de Tch’ou."
966,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,66.0,成公七年,SEPTIÈME ANNÉE,583.0,冬，大雩。,"En hiver, sacrifice solennel pour demander la pluie. (En hiver, il est trop tard, disent les commentateurs)."
967,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,67.0,成公七年,SEPTIÈME ANNÉE,583.0,卫孙林父出奔晋。,Suen Lin fou de Ouei s’enfuit à Tsin.
968,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,68.0,成公八年,HUITIÈME ANNÉE,582.0,八年春，晋侯使韩穿来言汶阳之田，归之于齐。,"Au printemps, Han Tch’ouan, envoyé par le prince de Tsin, vint parler des terres de Ouen iang. Lou les rendit à Ts’i."
969,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,69.0,成公八年,HUITIÈME ANNÉE,582.0,晋栾书帅师侵蔡。,"Louan Chou de Tsin, à la tête d’une armée, envahit Ts’ai."
970,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,70.0,成公八年,HUITIÈME ANNÉE,582.0,公孙婴齐如莒。,Koung suen Ing ts’i (Cheng pe) alla à Kiu.
971,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,71.0,成公八年,HUITIÈME ANNÉE,582.0,宋公使华元来聘。,"Houa Iuen, envoyé par le prince de Soung, vint faire visite au prince de Lou. Il demanda en mariage, pour Koung koung, prince de Soung, Ki, sœur du prince Tch’êng kōung."
972,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,72.0,成公八年,HUITIÈME ANNÉE,582.0,夏，宋公使公孙寿来纳币。,"En été, Koung suen Cheou, envoyé du prince de Soung, vint apporter les présents des fiançailles."
973,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,73.0,成公八年,HUITIÈME ANNÉE,582.0,晋杀其大夫赵同、赵括。,Tsin mit à mort ses grands préfets Tchao T’oung et Tchao Kouo.
974,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,74.0,成公八年,HUITIÈME ANNÉE,582.0,秋七月，天子使召伯来赐公命。,"Au printemps, au septième mois, le prince de Chao (Houan koung), envoyé du fils du ciel, vint apporter au prince de Lou les insignes que l’empereur a coutume de conférer aux chefs d’États."
975,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,75.0,成公八年,HUITIÈME ANNÉE,582.0,冬十月癸卯，杞叔姬卒。,"En hiver, au dixième mois, le jour kouèi maò, Ki, sœur puînée du prince Ouên de Lou et femme du prince de K’i, mourut."
976,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,76.0,成公八年,HUITIÈME ANNÉE,582.0,晋侯使士燮来聘。叔孙侨如会晋士燮、齐人、邾人伐郯。,"Cheu Sie, envoyé du prince de Tsin, vint faire visite au prince de Lou. Chou suen K’iao jou, avec Cheu Sie de Tsin et des officiers de Ts’i et de Tchou, attaqua T’an."
977,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,77.0,成公八年,HUITIÈME ANNÉE,582.0,卫人来媵。,Un officier de Ouei vint avec des femmes pour accompagner une fiancée.
978,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,78.0,成公九年,NEUVIÈME ANNÉE,581.0,九年春，王正月，杞伯来逆叔姬之丧以归。,"Au printemps, au premier mois de l’année selon le calendrier impérial (décembre-janvier), le prince de K’i (Houan koung) vint chercher le cercueil de sa femme Chou Ki et l’emmena."
979,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,79.0,成公九年,NEUVIÈME ANNÉE,581.0,公会晋侯、齐侯、宋公、卫侯、郑伯、曹伯、莒子、杞伯同盟于蒲。,"Le prince de Lou alla trouver les princes de Tsin, de Ts’i, de Soung, de Ouei, de Tcheng, de Ts’ao, de Kiu et de K’i, et fit un traité avec eux à P’ou, sur le territoire de Ouei."
980,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,80.0,成公九年,NEUVIÈME ANNÉE,581.0,公至自会。,"Le prince de Lou, revenant de la réunion des princes, arriva à Lou."
981,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,81.0,成公九年,NEUVIÈME ANNÉE,581.0,二月，伯姬归于宋。,"Au deuxième mois, Ki, fille aînée de Siuēn kōung de Lou, alla à Soung célébrer ses noces avec le prince de Soung."
982,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,82.0,成公九年,NEUVIÈME ANNÉE,581.0,夏，季孙行父如宋致女。,"En été, Ki suen Hang fou (Ki Ouen tseu) alla à Soung porter un message du prince de Lou à sa sœur Pe ki, mariée au prince de Soung."
983,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,83.0,成公九年,NEUVIÈME ANNÉE,581.0,晋人来媵。,Un officier de Tsin vint amener des femmes de Tsin destinées à aller à Soung tenir compagnie à Pe Ki dans le sérail du prince.
984,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,84.0,成公九年,NEUVIÈME ANNÉE,581.0,秋七月丙子，齐侯无野卒。,"En automne, au septième mois, le jour pìng tsèu, Ou ie (K’īng kōung), prince de Ts’i, mourut."
985,春秋,Tch'ouen Ts'iou,卷八,LIVRE VIII,成公,Tch'eng,85.0,成公九年,NEUVIÈME ANNÉE,581.0,晋人执郑伯。晋栾书帅师伐郑。,"Les officiers de Tsin saisirent et retinrent le prince de Tcheng. Louan Chou de Tsin, à la tête d’une armée, envahit Tcheng."
